branch_id,branch_name,branch_type,city,inner_population,outer_population,population_score,area_coverage,reach_factor,income_per_capita,income_score,pop_income_score,total_score
90311,Arnegg,m,Arnegg,5288.0,20675.0,0.2788466666666667,0.9374118094666666,0.8952,0.0,0.0,0.0,0.36065636189333333
90312,Schaan,m,Schaan,16520.0,20510.0,0.5772666666666667,0.84334039,0.8053,0.0,0.0,0.0,0.42237807800000005
90313,Gossau - Stadtbühlpark,m,Gossau SG,16460.0,32999.0,0.6589266666666667,0.9676767405333334,0.9241,0.0,0.0,0.0,0.4836233481066667
73930,Luzern - Grossmatte,m,Luzern,25308.0,108287.0,1.0,0.7461054316,0.7125,36474.0,0.17652307692307692,0.16496180081004286,0.588768061866624
90314,Degersheim,m,Degersheim,4146.0,9252.0,0.17223999999999998,0.6998906336,0.6683,23519.0,0.0,0.0,0.25848012672
90317,Heiden,m,Heiden,6447.0,9295.0,0.23388666666666666,0.6926118349333333,0.6614,31600.0,0.10153846153846154,0.0,0.295136059294359
90318,Herisau - Alpsteinstrasse,m,Herisau,14796.0,24865.0,0.5603266666666668,0.7823265546666667,0.7471,30473.0,0.0842,0.0,0.41611331093333337
90320,Aachtal,m,Amriswil,12141.0,11751.0,0.40210000000000007,1.0,0.9602,26713.0,0.026353846153846155,0.0,0.42192076923076927
90321,St. Gallen - Lachen,m,St.Gallen,45702.0,46937.0,0.97958,0.8496847317333334,0.8114,0.0,0.0,0.0,0.5449509463466666
90323,Au SG,m,Au SG,39278.0,33950.0,0.8930000000000001,0.9507400653333334,0.9079,0.0,0.0,0.0,0.5488380130666668
73940,Hünenberg Dorf,m,Hünenberg,15077.0,33066.0,0.6224933333333333,0.7579428116,0.7238,57666.0,0.5025538461538461,0.0,0.5112273315507692
90324,Rorschach - Promenade,m,Rorschach,26660.0,13341.0,0.7556066666666666,0.6213177082666667,0.5933,23959.0,0.0,0.0,0.41027554165333335
90325,Flums,m,Flums,4173.0,5213.0,0.14603333333333335,0.47752665679999995,0.456,24430.0,0.0,0.0,0.18491533136000002
90326,Rheineck,m,Rheineck,9724.0,20474.0,0.3958,0.6564352557333333,0.6268,26724.0,0.026523076923076924,0.0,0.3180116665312821
